dataset,example_id,semantic_label,representation_label,repeat,execution_order,semantic_plan_sha256,reference_plan_sha256,a2_latency_s,a3_latency_s,runtime_gain,speedup,a2_exact_a1,a3_exact_a2,answer_or_correctness_changed,generation_reference_opportunity,total_row_removal_fraction,prompt_len,gen_length,nfe
math500,math500-test-401,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,5a22aba166bf84a8d396d432baff70c88526a9b22c1ab359bb1883df11a09343,fdeb25e2169bd153f98f13199499ab53078d47875254305a8ac4faecc6ce489c,3.0875176838599145,3.1943045330699533,-0.034586635655002196,0.9665696090950323,1,1,0,0.47979525862068967,0.21933497536945812,76,64,58
math500,math500-test-401,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,5a22aba166bf84a8d396d432baff70c88526a9b22c1ab359bb1883df11a09343,fdeb25e2169bd153f98f13199499ab53078d47875254305a8ac4faecc6ce489c,3.0866138571873307,3.194615331944078,-0.034990277292140215,0.966192651216313,1,1,0,0.47979525862068967,0.21933497536945812,76,64,58
math500,math500-test-401,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,5a22aba166bf84a8d396d432baff70c88526a9b22c1ab359bb1883df11a09343,fdeb25e2169bd153f98f13199499ab53078d47875254305a8ac4faecc6ce489c,3.0877427379600704,3.1952902998309582,-0.034830480061930125,0.9663418494787226,1,1,0,0.47979525862068967,0.21933497536945812,76,64,58
math500,math500-test-402,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,f155b0d3f01954f14640da4ea043dc0a008d83a865ac304fbb91c2c4060d1810,dd1c4c8ba168706bcaa99711a688b71b2f98593ec2e8b787b99422b3094a8db8,3.2865032870322466,3.4036420290358365,-0.03564236264901699,0.9655842944104283,1,1,0,0.48336693548387094,0.2241701729780271,74,64,62
math500,math500-test-402,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,f155b0d3f01954f14640da4ea043dc0a008d83a865ac304fbb91c2c4060d1810,dd1c4c8ba168706bcaa99711a688b71b2f98593ec2e8b787b99422b3094a8db8,3.290432571899146,3.403550300979987,-0.03437776845721907,0.9667647840996295,1,1,0,0.48336693548387094,0.2241701729780271,74,64,62
math500,math500-test-402,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,f155b0d3f01954f14640da4ea043dc0a008d83a865ac304fbb91c2c4060d1810,dd1c4c8ba168706bcaa99711a688b71b2f98593ec2e8b787b99422b3094a8db8,3.286852695979178,3.4037064739968628,-0.0355518755557962,0.9656686676978737,1,1,0,0.48336693548387094,0.2241701729780271,74,64,62
math500,math500-test-402,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,f155b0d3f01954f14640da4ea043dc0a008d83a865ac304fbb91c2c4060d1810,dd1c4c8ba168706bcaa99711a688b71b2f98593ec2e8b787b99422b3094a8db8,3.2880036539863795,3.4058658208232373,-0.03584611796095838,0.965394359896313,1,1,0,0.48336693548387094,0.2241701729780271,74,64,62
math500,math500-test-402,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,f155b0d3f01954f14640da4ea043dc0a008d83a865ac304fbb91c2c4060d1810,dd1c4c8ba168706bcaa99711a688b71b2f98593ec2e8b787b99422b3094a8db8,3.2864927609916776,3.4070452698506415,-0.03668120322364188,0.9646166988370399,1,1,0,0.48336693548387094,0.2241701729780271,74,64,62
math500,math500-test-402,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,b3b513f8b206b21158fcbc9a80872f689fa174865d1b66fa4bd994f2d2e9418e,c6cd0319c7ddf5d09bc600694be2ff6b0d7923538e0a7ae38c07a724569aa420,3.339721605880186,3.4597140760160983,-0.03592888398980443,0.9653172292566775,1,1,0,0.48313492063492064,0.22406257188865886,74,64,63
math500,math500-test-402,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,b3b513f8b206b21158fcbc9a80872f689fa174865d1b66fa4bd994f2d2e9418e,c6cd0319c7ddf5d09bc600694be2ff6b0d7923538e0a7ae38c07a724569aa420,3.3398462659679353,3.453073080861941,-0.03390180441769264,0.9672098411349747,1,1,0,0.48313492063492064,0.22406257188865886,74,64,63
math500,math500-test-402,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,b3b513f8b206b21158fcbc9a80872f689fa174865d1b66fa4bd994f2d2e9418e,c6cd0319c7ddf5d09bc600694be2ff6b0d7923538e0a7ae38c07a724569aa420,3.3409936600364745,3.457969489041716,-0.035012287034380085,0.9661721049373232,1,1,0,0.48313492063492064,0.22406257188865886,74,64,63
math500,math500-test-402,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,b3b513f8b206b21158fcbc9a80872f689fa174865d1b66fa4bd994f2d2e9418e,c6cd0319c7ddf5d09bc600694be2ff6b0d7923538e0a7ae38c07a724569aa420,3.3408196039963514,3.4568987649399787,-0.03474571353831002,0.9664210123475679,1,1,0,0.48313492063492064,0.22406257188865886,74,64,63
math500,math500-test-402,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,b3b513f8b206b21158fcbc9a80872f689fa174865d1b66fa4bd994f2d2e9418e,c6cd0319c7ddf5d09bc600694be2ff6b0d7923538e0a7ae38c07a724569aa420,3.3397355508059263,3.4586823829449713,-0.03561564391238736,0.9656092063481801,1,1,0,0.48313492063492064,0.22406257188865886,74,64,63
math500,math500-test-403,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,3c7cfea4feb84329efb61e31d79e1a9b2d91ad15f7f7ad2b4ad9d5b855d6e6ed,c8bc8e4831e76e23757f10d22fcacc34f504f22ef8210f7c7ee39ce9b525ef1d,3.370755776995793,3.472527108155191,-0.030192436916952392,0.9706924300402467,1,1,0,0.47505040322580644,0.20134586626789147,87,64,62
math500,math500-test-403,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,3c7cfea4feb84329efb61e31d79e1a9b2d91ad15f7f7ad2b4ad9d5b855d6e6ed,c8bc8e4831e76e23757f10d22fcacc34f504f22ef8210f7c7ee39ce9b525ef1d,3.369877291144803,3.472609800985083,-0.03048553432798129,0.9704163393735923,1,1,0,0.47505040322580644,0.20134586626789147,87,64,62
math500,math500-test-403,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,3c7cfea4feb84329efb61e31d79e1a9b2d91ad15f7f7ad2b4ad9d5b855d6e6ed,c8bc8e4831e76e23757f10d22fcacc34f504f22ef8210f7c7ee39ce9b525ef1d,3.369130161823705,3.4751728118862957,-0.03147478576642171,0.9694856469583647,1,1,0,0.47505040322580644,0.20134586626789147,87,64,62
math500,math500-test-403,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,3c7cfea4feb84329efb61e31d79e1a9b2d91ad15f7f7ad2b4ad9d5b855d6e6ed,c8bc8e4831e76e23757f10d22fcacc34f504f22ef8210f7c7ee39ce9b525ef1d,3.3707912070676684,3.4727276950143278,-0.030241116012443836,0.9706465646318869,1,1,0,0.47505040322580644,0.20134586626789147,87,64,62
math500,math500-test-403,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,3c7cfea4feb84329efb61e31d79e1a9b2d91ad15f7f7ad2b4ad9d5b855d6e6ed,c8bc8e4831e76e23757f10d22fcacc34f504f22ef8210f7c7ee39ce9b525ef1d,3.371937927789986,3.472600342007354,-0.02985298554512328,0.9710123814135262,1,1,0,0.47505040322580644,0.20134586626789147,87,64,62
math500,math500-test-403,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,d29ee3f3331d5b3688b4c08f9b2c16b631255bf9731c48b0506ae90ba7aa5c82,d813c37c76aa3e7748d09cb3ff661007f3f3a1ea9551085b85c6310972541177,3.0470498129725456,3.139088582014665,-0.030205862946602435,0.9706797796120016,1,1,0,0.49135044642857145,0.20825449385052033,87,64,56
math500,math500-test-403,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,d29ee3f3331d5b3688b4c08f9b2c16b631255bf9731c48b0506ae90ba7aa5c82,d813c37c76aa3e7748d09cb3ff661007f3f3a1ea9551085b85c6310972541177,3.0457273579668254,3.139298248104751,-0.03072201781067796,0.9701936921111538,1,1,0,0.49135044642857145,0.20825449385052033,87,64,56
math500,math500-test-403,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,d29ee3f3331d5b3688b4c08f9b2c16b631255bf9731c48b0506ae90ba7aa5c82,d813c37c76aa3e7748d09cb3ff661007f3f3a1ea9551085b85c6310972541177,3.045119277900085,3.139860335038975,-0.031112428937175585,0.9698263467066875,1,1,0,0.49135044642857145,0.20825449385052033,87,64,56
math500,math500-test-403,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,d29ee3f3331d5b3688b4c08f9b2c16b631255bf9731c48b0506ae90ba7aa5c82,d813c37c76aa3e7748d09cb3ff661007f3f3a1ea9551085b85c6310972541177,3.046031729783863,3.139208315173164,-0.030589499274819687,0.9703184446413008,1,1,0,0.49135044642857145,0.20825449385052033,87,64,56
math500,math500-test-403,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,d29ee3f3331d5b3688b4c08f9b2c16b631255bf9731c48b0506ae90ba7aa5c82,d813c37c76aa3e7748d09cb3ff661007f3f3a1ea9551085b85c6310972541177,3.0478976229205728,3.136704640928656,-0.029137139430223336,0.9716877971711768,1,1,0,0.49135044642857145,0.20825449385052033,87,64,56
math500,math500-test-404,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,ea55374a24d64b2978ebf0707dcfbe84fdd4f166df5349223899c90c2fc7801d,e8e3b6ba2286847133135968cc3bf0b8d176d47dc4d34858ce870c15443e2f2f,3.2873581969179213,3.4029675771016628,-0.03516786831813201,0.9660268934204166,1,1,0,0.47505040322580644,0.22031323048153342,74,64,62
math500,math500-test-404,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,ea55374a24d64b2978ebf0707dcfbe84fdd4f166df5349223899c90c2fc7801d,e8e3b6ba2286847133135968cc3bf0b8d176d47dc4d34858ce870c15443e2f2f,3.2864054180681705,3.402597942855209,-0.03535550548578992,0.9658518206563252,1,1,0,0.47505040322580644,0.22031323048153342,74,64,62
math500,math500-test-404,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,ea55374a24d64b2978ebf0707dcfbe84fdd4f166df5349223899c90c2fc7801d,e8e3b6ba2286847133135968cc3bf0b8d176d47dc4d34858ce870c15443e2f2f,3.2870087998453528,3.4016824250575155,-0.03488692370326407,0.9662891443459117,1,1,0,0.47505040322580644,0.22031323048153342,74,64,62
math500,math500-test-404,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,ea55374a24d64b2978ebf0707dcfbe84fdd4f166df5349223899c90c2fc7801d,e8e3b6ba2286847133135968cc3bf0b8d176d47dc4d34858ce870c15443e2f2f,3.2858375359792262,3.401772110024467,-0.03528311207592649,0.9659193590000927,1,1,0,0.47505040322580644,0.22031323048153342,74,64,62
math500,math500-test-404,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,ea55374a24d64b2978ebf0707dcfbe84fdd4f166df5349223899c90c2fc7801d,e8e3b6ba2286847133135968cc3bf0b8d176d47dc4d34858ce870c15443e2f2f,3.2855021150317043,3.4008775919210166,-0.03511654317964097,0.9660747928230662,1,1,0,0.47505040322580644,0.22031323048153342,74,64,62
math500,math500-test-404,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,1c4a7760fd3827a755d481013f49c49180f54e4c84de46eadc2123d1f4a5a62d,8b56e633da352496256f0baf69b54284403998a45f6e8cf8d2dca660537d4e6b,3.0228670481592417,3.1293928290251642,-0.035239982165537365,0.9659596008919384,1,1,0,0.4849232456140351,0.22489193999491483,74,64,57
math500,math500-test-404,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,1c4a7760fd3827a755d481013f49c49180f54e4c84de46eadc2123d1f4a5a62d,8b56e633da352496256f0baf69b54284403998a45f6e8cf8d2dca660537d4e6b,3.022744141984731,3.128597596893087,-0.03501899265574382,0.9661658453572055,1,1,0,0.4849232456140351,0.22489193999491483,74,64,57
math500,math500-test-404,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,1c4a7760fd3827a755d481013f49c49180f54e4c84de46eadc2123d1f4a5a62d,8b56e633da352496256f0baf69b54284403998a45f6e8cf8d2dca660537d4e6b,3.023482894990593,3.132148331962526,-0.035940483457661765,0.9653064205602786,1,1,0,0.4849232456140351,0.22489193999491483,74,64,57
math500,math500-test-404,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,1c4a7760fd3827a755d481013f49c49180f54e4c84de46eadc2123d1f4a5a62d,8b56e633da352496256f0baf69b54284403998a45f6e8cf8d2dca660537d4e6b,3.0230094420257956,3.129058892140165,-0.03508075384749798,0.9661081961797672,1,1,0,0.4849232456140351,0.22489193999491483,74,64,57
math500,math500-test-404,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,1c4a7760fd3827a755d481013f49c49180f54e4c84de46eadc2123d1f4a5a62d,8b56e633da352496256f0baf69b54284403998a45f6e8cf8d2dca660537d4e6b,3.0233767598401755,3.129465793957934,-0.035089584443113386,0.9660999540807941,1,1,0,0.4849232456140351,0.22489193999491483,74,64,57
math500,math500-test-405,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,be85a102adb6deaf553f5a12f79fa58904d693213c706c321ac6deddbf1067f1,463e84e09c5064f2ef434f841a4ae677e54cc9f0741b6f787866eda25500405e,3.2987464999314398,3.4207297661341727,-0.03697867241549724,0.9643399875048919,1,1,0,0.47619047619047616,0.23624953857511996,65,64,63
math500,math500-test-405,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,be85a102adb6deaf553f5a12f79fa58904d693213c706c321ac6deddbf1067f1,463e84e09c5064f2ef434f841a4ae677e54cc9f0741b6f787866eda25500405e,3.298962169094011,3.415952231036499,-0.03546268673175379,0.9657518448649413,1,1,0,0.47619047619047616,0.23624953857511996,65,64,63
math500,math500-test-405,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,be85a102adb6deaf553f5a12f79fa58904d693213c706c321ac6deddbf1067f1,463e84e09c5064f2ef434f841a4ae677e54cc9f0741b6f787866eda25500405e,3.299655993003398,3.415468516992405,-0.03509836305195946,0.9660917606434303,1,1,0,0.47619047619047616,0.23624953857511996,65,64,63
math500,math500-test-405,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,be85a102adb6deaf553f5a12f79fa58904d693213c706c321ac6deddbf1067f1,463e84e09c5064f2ef434f841a4ae677e54cc9f0741b6f787866eda25500405e,3.299169930163771,3.416957343928516,-0.035702136069995616,0.965528567696627,1,1,0,0.47619047619047616,0.23624953857511996,65,64,63
math500,math500-test-405,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,be85a102adb6deaf553f5a12f79fa58904d693213c706c321ac6deddbf1067f1,463e84e09c5064f2ef434f841a4ae677e54cc9f0741b6f787866eda25500405e,3.298308497061953,3.418040798045695,-0.036301122557333976,0.9649704880491186,1,1,0,0.47619047619047616,0.23624953857511996,65,64,63
math500,math500-test-405,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,7225162fbb0387c9fc5bc028e31f992aa7b9887bbdd24a8dad44be8c02d90f54,653590e5f78ff9426cdee4f96d8d597b4634be7bb142ff0378843edfb84a0bf3,3.142307867994532,3.2562853028066456,-0.03627188665153169,0.9649977123583506,1,1,0,0.4669270833333333,0.23165374677002584,65,64,60
math500,math500-test-405,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,7225162fbb0387c9fc5bc028e31f992aa7b9887bbdd24a8dad44be8c02d90f54,653590e5f78ff9426cdee4f96d8d597b4634be7bb142ff0378843edfb84a0bf3,3.1410461622290313,3.255349640036002,-0.036390257227501444,0.9648874958311063,1,1,0,0.4669270833333333,0.23165374677002584,65,64,60
math500,math500-test-405,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,7225162fbb0387c9fc5bc028e31f992aa7b9887bbdd24a8dad44be8c02d90f54,653590e5f78ff9426cdee4f96d8d597b4634be7bb142ff0378843edfb84a0bf3,3.141465018969029,3.2566867370624095,-0.0366777020904705,0.9646199566012565,1,1,0,0.4669270833333333,0.23165374677002584,65,64,60
math500,math500-test-405,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,7225162fbb0387c9fc5bc028e31f992aa7b9887bbdd24a8dad44be8c02d90f54,653590e5f78ff9426cdee4f96d8d597b4634be7bb142ff0378843edfb84a0bf3,3.140254035126418,3.253400593996048,-0.03603102093142452,0.9652220636221573,1,1,0,0.4669270833333333,0.23165374677002584,65,64,60
math500,math500-test-405,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,7225162fbb0387c9fc5bc028e31f992aa7b9887bbdd24a8dad44be8c02d90f54,653590e5f78ff9426cdee4f96d8d597b4634be7bb142ff0378843edfb84a0bf3,3.1420396158937365,3.2579522740561515,-0.036890896466130085,0.9644216218004619,1,1,0,0.4669270833333333,0.23165374677002584,65,64,60
math500,math500-test-406,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,479f5a3727d105db0afe6ab3749d6ca0fafb6cd791d68a9f34d8acd6a5c13828,e191e02703a3b07253e0f53762807f4a20beb7e65bb3446351440252ac532aea,3.242391224950552,3.28971946798265,-0.014596709572830546,0.985613289068347,1,1,0,0.47505040322580644,0.2666949632144878,50,64,62
math500,math500-test-406,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,479f5a3727d105db0afe6ab3749d6ca0fafb6cd791d68a9f34d8acd6a5c13828,e191e02703a3b07253e0f53762807f4a20beb7e65bb3446351440252ac532aea,3.2421145329717547,3.2895705869887024,-0.014637377407345609,0.9855737845527159,1,1,0,0.47505040322580644,0.2666949632144878,50,64,62
math500,math500-test-406,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,479f5a3727d105db0afe6ab3749d6ca0fafb6cd791d68a9f34d8acd6a5c13828,e191e02703a3b07253e0f53762807f4a20beb7e65bb3446351440252ac532aea,3.2440777882002294,3.2865676421206445,-0.013097668026014864,0.9870716630396207,1,1,0,0.47505040322580644,0.2666949632144878,50,64,62
math500,math500-test-406,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,479f5a3727d105db0afe6ab3749d6ca0fafb6cd791d68a9f34d8acd6a5c13828,e191e02703a3b07253e0f53762807f4a20beb7e65bb3446351440252ac532aea,3.243225208017975,3.2871392827946693,-0.013540248351588069,0.9866406406912702,1,1,0,0.47505040322580644,0.2666949632144878,50,64,62
math500,math500-test-406,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,479f5a3727d105db0afe6ab3749d6ca0fafb6cd791d68a9f34d8acd6a5c13828,e191e02703a3b07253e0f53762807f4a20beb7e65bb3446351440252ac532aea,3.2413137680850923,3.2898218911141157,-0.014965574609483445,0.9852550914199808,1,1,0,0.47505040322580644,0.2666949632144878,50,64,62
math500,math500-test-406,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,766dd1a4999be2f1d53c6d35b7d2a880ecf8301a8c9b46a165ae640222105b70,d28fc1061971cfcc927e2889716d3cd70c779225927226d4d7e396792a423b5a,3.033175942953676,3.073629134101793,-0.013336908873385234,0.9868386232095179,1,1,0,0.4792564655172414,0.2690562613430127,50,64,58
math500,math500-test-406,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,766dd1a4999be2f1d53c6d35b7d2a880ecf8301a8c9b46a165ae640222105b70,d28fc1061971cfcc927e2889716d3cd70c779225927226d4d7e396792a423b5a,3.0346991720143706,3.0760471241082996,-0.013625057954750552,0.9865580888635068,1,1,0,0.4792564655172414,0.2690562613430127,50,64,58
math500,math500-test-406,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,766dd1a4999be2f1d53c6d35b7d2a880ecf8301a8c9b46a165ae640222105b70,d28fc1061971cfcc927e2889716d3cd70c779225927226d4d7e396792a423b5a,3.0334968941751868,3.0770161929540336,-0.014346248009157625,0.9858566559127961,1,1,0,0.4792564655172414,0.2690562613430127,50,64,58
math500,math500-test-406,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,766dd1a4999be2f1d53c6d35b7d2a880ecf8301a8c9b46a165ae640222105b70,d28fc1061971cfcc927e2889716d3cd70c779225927226d4d7e396792a423b5a,3.0335435569286346,3.0801985871512443,-0.015379713311203025,0.9848532395225338,1,1,0,0.4792564655172414,0.2690562613430127,50,64,58
math500,math500-test-406,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,766dd1a4999be2f1d53c6d35b7d2a880ecf8301a8c9b46a165ae640222105b70,d28fc1061971cfcc927e2889716d3cd70c779225927226d4d7e396792a423b5a,3.0331595321185887,3.076990629080683,-0.014450640165134754,0.9857552062239495,1,1,0,0.4792564655172414,0.2690562613430127,50,64,58
