dataset,example_id,semantic_label,representation_label,repeat,execution_order,semantic_plan_sha256,reference_plan_sha256,a2_latency_s,a3_latency_s,runtime_gain,speedup,a2_exact_a1,a3_exact_a2,answer_or_correctness_changed,generation_reference_opportunity,total_row_removal_fraction,prompt_len,gen_length,nfe
gsm8k,gsm8k-test-301,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,104a9b438c0ae7384bd87572bb899a7079d5ebff3b506437a84351b7183517ed,49a1bc02e0c0cae0f11be89300f51738e6a0cd467b1467f5283a9231115cf7aa,3.497865781886503,3.6007074939552695,-0.029401274514684328,0.9714384708445735,1,1,0,0.48336693548387094,0.1663198057578911,122,64,62
gsm8k,gsm8k-test-301,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,104a9b438c0ae7384bd87572bb899a7079d5ebff3b506437a84351b7183517ed,49a1bc02e0c0cae0f11be89300f51738e6a0cd467b1467f5283a9231115cf7aa,3.498581726104021,3.609847337938845,-0.03180306208216788,0.9691771974217739,1,1,0,0.48336693548387094,0.1663198057578911,122,64,62
gsm8k,gsm8k-test-301,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,104a9b438c0ae7384bd87572bb899a7079d5ebff3b506437a84351b7183517ed,49a1bc02e0c0cae0f11be89300f51738e6a0cd467b1467f5283a9231115cf7aa,3.493274941109121,3.5945850368589163,-0.029001466376886276,0.9718159134612311,1,1,0,0.48336693548387094,0.1663198057578911,122,64,62
gsm8k,gsm8k-test-301,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,853c35359f22527824bb3a39ab83f8e40c389a08e386a6ae5700b61ea62a86a3,f91a63e4a9567caac1e49f62fa69d80279090ec37f614b9c2298705f1805135d,3.5516192570794374,3.6398833179846406,-0.0248517801364172,0.9757508543009906,1,1,0,0.48313492063492064,0.1662399726915856,122,64,63
gsm8k,gsm8k-test-301,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,853c35359f22527824bb3a39ab83f8e40c389a08e386a6ae5700b61ea62a86a3,f91a63e4a9567caac1e49f62fa69d80279090ec37f614b9c2298705f1805135d,3.551004851004109,3.644131231121719,-0.026225359869975096,0.9744448335662862,1,1,0,0.48313492063492064,0.1662399726915856,122,64,63
gsm8k,gsm8k-test-301,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,853c35359f22527824bb3a39ab83f8e40c389a08e386a6ae5700b61ea62a86a3,f91a63e4a9567caac1e49f62fa69d80279090ec37f614b9c2298705f1805135d,3.550914912018925,3.6452173930592835,-0.026557234790720807,0.9741298060247611,1,1,0,0.48313492063492064,0.1662399726915856,122,64,63
gsm8k,gsm8k-test-301,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,853c35359f22527824bb3a39ab83f8e40c389a08e386a6ae5700b61ea62a86a3,f91a63e4a9567caac1e49f62fa69d80279090ec37f614b9c2298705f1805135d,3.5522463170345873,3.6429511660244316,-0.02553450433740334,0.9751012723322254,1,1,0,0.48313492063492064,0.1662399726915856,122,64,63
gsm8k,gsm8k-test-301,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,853c35359f22527824bb3a39ab83f8e40c389a08e386a6ae5700b61ea62a86a3,f91a63e4a9567caac1e49f62fa69d80279090ec37f614b9c2298705f1805135d,3.5496232849545777,3.6394979800097644,-0.025319502335960475,0.9753057439380841,1,1,0,0.48313492063492064,0.1662399726915856,122,64,63
gsm8k,gsm8k-test-302,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,dca4eeeedb43fff01c12e6e602f0c28f8b8e52eb6cb2a63754ad414dd4d57004,351f7159be6214351e4ffe2705b8c80c7b76cbda2e8bcf0c9bb957c3858cd13d,3.3948108658660203,3.524468593997881,-0.038192916558485335,0.9632121198774006,1,1,0,0.476806640625,0.2227417883211679,73,64,64
gsm8k,gsm8k-test-302,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,dca4eeeedb43fff01c12e6e602f0c28f8b8e52eb6cb2a63754ad414dd4d57004,351f7159be6214351e4ffe2705b8c80c7b76cbda2e8bcf0c9bb957c3858cd13d,3.4064819919876754,3.5359755360987037,-0.0380138642786334,0.9633782692247073,1,1,0,0.476806640625,0.2227417883211679,73,64,64
gsm8k,gsm8k-test-302,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,dca4eeeedb43fff01c12e6e602f0c28f8b8e52eb6cb2a63754ad414dd4d57004,351f7159be6214351e4ffe2705b8c80c7b76cbda2e8bcf0c9bb957c3858cd13d,3.3924410499166697,3.520402899943292,-0.037719697452005985,0.9636513621697438,1,1,0,0.476806640625,0.2227417883211679,73,64,64
gsm8k,gsm8k-test-302,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,dca4eeeedb43fff01c12e6e602f0c28f8b8e52eb6cb2a63754ad414dd4d57004,351f7159be6214351e4ffe2705b8c80c7b76cbda2e8bcf0c9bb957c3858cd13d,3.403990224003792,3.526579163968563,-0.036013305531935824,0.9652385685206571,1,1,0,0.476806640625,0.2227417883211679,73,64,64
gsm8k,gsm8k-test-302,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,dca4eeeedb43fff01c12e6e602f0c28f8b8e52eb6cb2a63754ad414dd4d57004,351f7159be6214351e4ffe2705b8c80c7b76cbda2e8bcf0c9bb957c3858cd13d,3.392879971070215,3.5157584669068456,-0.03621657614898499,0.9650492213861498,1,1,0,0.476806640625,0.2227417883211679,73,64,64
gsm8k,gsm8k-test-302,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,647798bcf5a002f84563021df9941a3eb80d5cc47e6c3b9305d6334bbd30e885,d4dc65ce1096c77a7e6123e4cca06ca94b5b2941a8124026f5a3b0513e85611f,3.1300437711179256,3.244176092091948,-0.036463490391784203,0.9648193199955352,1,1,0,0.4909957627118644,0.22937028331065198,73,64,59
gsm8k,gsm8k-test-302,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,647798bcf5a002f84563021df9941a3eb80d5cc47e6c3b9305d6334bbd30e885,d4dc65ce1096c77a7e6123e4cca06ca94b5b2941a8124026f5a3b0513e85611f,3.128143931971863,3.2427942901849747,-0.03665124134516429,0.9646445787325684,1,1,0,0.4909957627118644,0.22937028331065198,73,64,59
gsm8k,gsm8k-test-302,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,647798bcf5a002f84563021df9941a3eb80d5cc47e6c3b9305d6334bbd30e885,d4dc65ce1096c77a7e6123e4cca06ca94b5b2941a8124026f5a3b0513e85611f,3.1282225630711764,3.2417076530400664,-0.03627781837155286,0.9649921886501813,1,1,0,0.4909957627118644,0.22937028331065198,73,64,59
gsm8k,gsm8k-test-302,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,647798bcf5a002f84563021df9941a3eb80d5cc47e6c3b9305d6334bbd30e885,d4dc65ce1096c77a7e6123e4cca06ca94b5b2941a8124026f5a3b0513e85611f,3.1292556528933346,3.2416735040023923,-0.03592478965568535,0.9653210445252247,1,1,0,0.4909957627118644,0.22937028331065198,73,64,59
gsm8k,gsm8k-test-302,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,647798bcf5a002f84563021df9941a3eb80d5cc47e6c3b9305d6334bbd30e885,d4dc65ce1096c77a7e6123e4cca06ca94b5b2941a8124026f5a3b0513e85611f,3.130338402930647,3.2445260330569,-0.036477727142646854,0.9648060675233145,1,1,0,0.4909957627118644,0.22937028331065198,73,64,59
gsm8k,gsm8k-test-303,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,03678ba15dcdf3e9e3d64d269e8117a6102d9923b016c4de1306dfdc6551894e,75427108f553e229d33be4e3caff0ad1f102bbe0937f6f5abb37e99b18dd1e4f,3.4778445521369576,3.5883202629629523,-0.031765568923462384,0.9692124161919782,1,1,0,0.47505040322580644,0.16985042349972967,115,64,62
gsm8k,gsm8k-test-303,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,03678ba15dcdf3e9e3d64d269e8117a6102d9923b016c4de1306dfdc6551894e,75427108f553e229d33be4e3caff0ad1f102bbe0937f6f5abb37e99b18dd1e4f,3.4700304351281375,3.572504769777879,-0.029531249528062853,0.9713158298579087,1,1,0,0.47505040322580644,0.16985042349972967,115,64,62
gsm8k,gsm8k-test-303,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,03678ba15dcdf3e9e3d64d269e8117a6102d9923b016c4de1306dfdc6551894e,75427108f553e229d33be4e3caff0ad1f102bbe0937f6f5abb37e99b18dd1e4f,3.4755573279689997,3.591077391989529,-0.033237853132474626,0.9678313632899654,1,1,0,0.47505040322580644,0.16985042349972967,115,64,62
gsm8k,gsm8k-test-303,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,03678ba15dcdf3e9e3d64d269e8117a6102d9923b016c4de1306dfdc6551894e,75427108f553e229d33be4e3caff0ad1f102bbe0937f6f5abb37e99b18dd1e4f,3.468386251013726,3.578480332856998,-0.03174216303362809,0.9692344035448772,1,1,0,0.47505040322580644,0.16985042349972967,115,64,62
gsm8k,gsm8k-test-303,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,03678ba15dcdf3e9e3d64d269e8117a6102d9923b016c4de1306dfdc6551894e,75427108f553e229d33be4e3caff0ad1f102bbe0937f6f5abb37e99b18dd1e4f,3.469928476959467,3.571836665039882,-0.029368959261578897,0.9714689674704716,1,1,0,0.47505040322580644,0.16985042349972967,115,64,62
gsm8k,gsm8k-test-303,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,5eb93e778a757a0917e9aeb1e70345067e875bcc6a6d6c5f5f68caa50acf6e70,f0fc55bb716f16c92e2cca56283b183215c22aad9ccccf52d24587ed9ecc48df,3.358286594040692,3.453931316966191,-0.02848021461158834,0.9723084467674041,1,1,0,0.4669270833333333,0.16694599627560522,115,64,60
gsm8k,gsm8k-test-303,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,5eb93e778a757a0917e9aeb1e70345067e875bcc6a6d6c5f5f68caa50acf6e70,f0fc55bb716f16c92e2cca56283b183215c22aad9ccccf52d24587ed9ecc48df,3.3569228630512953,3.4553339399863034,-0.02931585888320254,0.9715190836416239,1,1,0,0.4669270833333333,0.16694599627560522,115,64,60
gsm8k,gsm8k-test-303,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,5eb93e778a757a0917e9aeb1e70345067e875bcc6a6d6c5f5f68caa50acf6e70,f0fc55bb716f16c92e2cca56283b183215c22aad9ccccf52d24587ed9ecc48df,3.3574032818432897,3.4578379141166806,-0.029914378417551957,0.9709544996706281,1,1,0,0.4669270833333333,0.16694599627560522,115,64,60
gsm8k,gsm8k-test-303,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,5eb93e778a757a0917e9aeb1e70345067e875bcc6a6d6c5f5f68caa50acf6e70,f0fc55bb716f16c92e2cca56283b183215c22aad9ccccf52d24587ed9ecc48df,3.356686640996486,3.453280588844791,-0.02877657588544813,0.9720283523556311,1,1,0,0.4669270833333333,0.16694599627560522,115,64,60
gsm8k,gsm8k-test-303,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,5eb93e778a757a0917e9aeb1e70345067e875bcc6a6d6c5f5f68caa50acf6e70,f0fc55bb716f16c92e2cca56283b183215c22aad9ccccf52d24587ed9ecc48df,3.3579852050170302,3.4542588081676513,-0.028670049828326327,0.9721290127644806,1,1,0,0.4669270833333333,0.16694599627560522,115,64,60
gsm8k,gsm8k-test-304,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,aa38637c7989284d8541425eff95240dd2972e6d45eae2b16a6fd93271c299f2,328e13722ba09a08086a4f3227ab45860e3fcfc7f490024e92cbbd68422b0195,3.4999994640238583,3.6201193949673325,-0.03431998552519078,0.9668187930181352,1,1,0,0.476806640625,0.19561298076923078,92,64,64
gsm8k,gsm8k-test-304,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,aa38637c7989284d8541425eff95240dd2972e6d45eae2b16a6fd93271c299f2,328e13722ba09a08086a4f3227ab45860e3fcfc7f490024e92cbbd68422b0195,3.510532232001424,3.6252688311506063,-0.032683533882202465,0.9683508714820559,1,1,0,0.476806640625,0.19561298076923078,92,64,64
gsm8k,gsm8k-test-304,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,aa38637c7989284d8541425eff95240dd2972e6d45eae2b16a6fd93271c299f2,328e13722ba09a08086a4f3227ab45860e3fcfc7f490024e92cbbd68422b0195,3.506920231040567,3.6231767188291997,-0.03315059372027318,0.967913105870751,1,1,0,0.476806640625,0.19561298076923078,92,64,64
gsm8k,gsm8k-test-304,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,aa38637c7989284d8541425eff95240dd2972e6d45eae2b16a6fd93271c299f2,328e13722ba09a08086a4f3227ab45860e3fcfc7f490024e92cbbd68422b0195,3.4986200949642807,3.6194129469804466,-0.03452585554802834,0.9666263966600055,1,1,0,0.476806640625,0.19561298076923078,92,64,64
gsm8k,gsm8k-test-304,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,aa38637c7989284d8541425eff95240dd2972e6d45eae2b16a6fd93271c299f2,328e13722ba09a08086a4f3227ab45860e3fcfc7f490024e92cbbd68422b0195,3.4985999860800803,3.6189653920009732,-0.034403877665292404,0.9667403821581335,1,1,0,0.476806640625,0.19561298076923078,92,64,64
gsm8k,gsm8k-test-304,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,035c82b520874a4e71a5522d71a745c71aa01430d1c16fe1982f0c956a99cb0e,328e13722ba09a08086a4f3227ab45860e3fcfc7f490024e92cbbd68422b0195,3.4987521530129015,3.6197473991196603,-0.034582399900080274,0.9665735663941121,1,1,0,0.476806640625,0.19561298076923078,92,64,64
gsm8k,gsm8k-test-304,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,035c82b520874a4e71a5522d71a745c71aa01430d1c16fe1982f0c956a99cb0e,328e13722ba09a08086a4f3227ab45860e3fcfc7f490024e92cbbd68422b0195,3.4984900399576873,3.6208741879090667,-0.03498199124581758,0.9662003865364756,1,1,0,0.476806640625,0.19561298076923078,92,64,64
gsm8k,gsm8k-test-304,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,035c82b520874a4e71a5522d71a745c71aa01430d1c16fe1982f0c956a99cb0e,328e13722ba09a08086a4f3227ab45860e3fcfc7f490024e92cbbd68422b0195,3.501529571134597,3.6206314170267433,-0.034014233914795744,0.9671046753524687,1,1,0,0.476806640625,0.19561298076923078,92,64,64
gsm8k,gsm8k-test-304,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,035c82b520874a4e71a5522d71a745c71aa01430d1c16fe1982f0c956a99cb0e,328e13722ba09a08086a4f3227ab45860e3fcfc7f490024e92cbbd68422b0195,3.5007360400632024,3.622537509072572,-0.03479310282621895,0.9663767542215035,1,1,0,0.476806640625,0.19561298076923078,92,64,64
gsm8k,gsm8k-test-304,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,035c82b520874a4e71a5522d71a745c71aa01430d1c16fe1982f0c956a99cb0e,328e13722ba09a08086a4f3227ab45860e3fcfc7f490024e92cbbd68422b0195,3.5032074409537017,3.6316045618150383,-0.036651303990831385,0.9646445204383252,1,1,0,0.476806640625,0.19561298076923078,92,64,64
gsm8k,gsm8k-test-305,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,26d5331b61885301b53b6393198c0e04b0b32952527b6f726345ba3d18cf3c4e,3e1e2d0ff008473fe25f3e178453862a3c9946ab98454796c5bd63b2867be045,3.3015664159320295,3.3457504021935165,-0.01338273434339321,0.9867939980721456,1,1,0,0.47505040322580644,0.24718069761342776,59,64,62
gsm8k,gsm8k-test-305,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,26d5331b61885301b53b6393198c0e04b0b32952527b6f726345ba3d18cf3c4e,3e1e2d0ff008473fe25f3e178453862a3c9946ab98454796c5bd63b2867be045,3.290593453217298,3.3429308561608195,-0.015905156224130357,0.9843438571733941,1,1,0,0.47505040322580644,0.24718069761342776,59,64,62
gsm8k,gsm8k-test-305,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,26d5331b61885301b53b6393198c0e04b0b32952527b6f726345ba3d18cf3c4e,3e1e2d0ff008473fe25f3e178453862a3c9946ab98454796c5bd63b2867be045,3.2904989048838615,3.343577916966751,-0.016130992173894354,0.9841250859405597,1,1,0,0.47505040322580644,0.24718069761342776,59,64,62
gsm8k,gsm8k-test-305,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,26d5331b61885301b53b6393198c0e04b0b32952527b6f726345ba3d18cf3c4e,3e1e2d0ff008473fe25f3e178453862a3c9946ab98454796c5bd63b2867be045,3.291263636900112,3.3406164220068604,-0.014995087161486564,0.9852264436043514,1,1,0,0.47505040322580644,0.24718069761342776,59,64,62
gsm8k,gsm8k-test-305,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,26d5331b61885301b53b6393198c0e04b0b32952527b6f726345ba3d18cf3c4e,3e1e2d0ff008473fe25f3e178453862a3c9946ab98454796c5bd63b2867be045,3.2906551288906485,3.340405808063224,-0.015118776421079172,0.9851063966382513,1,1,0,0.47505040322580644,0.24718069761342776,59,64,62
gsm8k,gsm8k-test-305,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,1b12ffb42740e11877da80c3ad05f12ed85f1024b74a6b9a6707a99d1a60c299,7609d3a02a02e2bc9b3ca6d9a8ce11afa1f3d0be93139c4bfd23f52a8d779133,3.1844380940310657,3.22758444910869,-0.01354912666020991,0.9866319980908511,1,1,0,0.48515625,0.2524390243902439,59,64,60
gsm8k,gsm8k-test-305,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,1b12ffb42740e11877da80c3ad05f12ed85f1024b74a6b9a6707a99d1a60c299,7609d3a02a02e2bc9b3ca6d9a8ce11afa1f3d0be93139c4bfd23f52a8d779133,3.185569086112082,3.229317715857178,-0.013733379676436508,0.9864526709371848,1,1,0,0.48515625,0.2524390243902439,59,64,60
gsm8k,gsm8k-test-305,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,1b12ffb42740e11877da80c3ad05f12ed85f1024b74a6b9a6707a99d1a60c299,7609d3a02a02e2bc9b3ca6d9a8ce11afa1f3d0be93139c4bfd23f52a8d779133,3.185152550926432,3.231742409989238,-0.014627198640534411,0.9855836718549109,1,1,0,0.48515625,0.2524390243902439,59,64,60
gsm8k,gsm8k-test-305,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,1b12ffb42740e11877da80c3ad05f12ed85f1024b74a6b9a6707a99d1a60c299,7609d3a02a02e2bc9b3ca6d9a8ce11afa1f3d0be93139c4bfd23f52a8d779133,3.1967359599657357,3.234467176022008,-0.01180304427040535,0.9883346424610568,1,1,0,0.48515625,0.2524390243902439,59,64,60
gsm8k,gsm8k-test-305,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,1b12ffb42740e11877da80c3ad05f12ed85f1024b74a6b9a6707a99d1a60c299,7609d3a02a02e2bc9b3ca6d9a8ce11afa1f3d0be93139c4bfd23f52a8d779133,3.199685478815809,3.235776519868523,-0.011279558972799864,0.9888462504035413,1,1,0,0.48515625,0.2524390243902439,59,64,60
gsm8k,gsm8k-test-306,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,ae0d2d1daab43fa6bdc11d4a59afebda88ff2e4bcfb634ec226731e17d20fc47,1d87c1596c21c78e31ae8ca00ae83c25a559cc11f1645ef978606d8f3d3078bc,3.3532451121136546,3.4772634389810264,-0.03698456949041806,0.9643345035417523,1,1,0,0.48336693548387094,0.20762069712058887,85,64,62
gsm8k,gsm8k-test-306,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,ae0d2d1daab43fa6bdc11d4a59afebda88ff2e4bcfb634ec226731e17d20fc47,1d87c1596c21c78e31ae8ca00ae83c25a559cc11f1645ef978606d8f3d3078bc,3.3541929931379855,3.47886054799892,-0.03716767494177575,0.9641642563302387,1,1,0,0.48336693548387094,0.20762069712058887,85,64,62
gsm8k,gsm8k-test-306,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,ae0d2d1daab43fa6bdc11d4a59afebda88ff2e4bcfb634ec226731e17d20fc47,1d87c1596c21c78e31ae8ca00ae83c25a559cc11f1645ef978606d8f3d3078bc,3.353077647043392,3.4798028978984803,-0.037793711984817735,0.9635826354039707,1,1,0,0.48336693548387094,0.20762069712058887,85,64,62
gsm8k,gsm8k-test-306,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,ae0d2d1daab43fa6bdc11d4a59afebda88ff2e4bcfb634ec226731e17d20fc47,1d87c1596c21c78e31ae8ca00ae83c25a559cc11f1645ef978606d8f3d3078bc,3.5304377768188715,3.4819665250834078,0.013729530103527066,1.0139206541436532,1,1,0,0.48336693548387094,0.20762069712058887,85,64,62
gsm8k,gsm8k-test-306,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,ae0d2d1daab43fa6bdc11d4a59afebda88ff2e4bcfb634ec226731e17d20fc47,1d87c1596c21c78e31ae8ca00ae83c25a559cc11f1645ef978606d8f3d3078bc,3.3544502339791507,3.4830297068692744,-0.03833101221406365,0.9630840148631125,1,1,0,0.48336693548387094,0.20762069712058887,85,64,62
gsm8k,gsm8k-test-306,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,46a76d3c23c4a1a93e6b311dfb97e14f5b1641d80ec44a9bdbc8c460e5a90941,abb7481856d2a752f484365b76d8532aeeb89f15b061c2422cbe75a503770a5a,3.3034563129767776,3.427513014059514,-0.03755360729167556,0.9638056221598982,1,1,0,0.47873975409836067,0.20563318296842337,85,64,61
gsm8k,gsm8k-test-306,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,46a76d3c23c4a1a93e6b311dfb97e14f5b1641d80ec44a9bdbc8c460e5a90941,abb7481856d2a752f484365b76d8532aeeb89f15b061c2422cbe75a503770a5a,3.30360068497248,3.431064862990752,-0.0385834094895563,0.9628499655039557,1,1,0,0.47873975409836067,0.20563318296842337,85,64,61
gsm8k,gsm8k-test-306,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,46a76d3c23c4a1a93e6b311dfb97e14f5b1641d80ec44a9bdbc8c460e5a90941,abb7481856d2a752f484365b76d8532aeeb89f15b061c2422cbe75a503770a5a,3.3125862621236593,3.4329173639416695,-0.036325424395398986,0.9649478594847835,1,1,0,0.47873975409836067,0.20563318296842337,85,64,61
